Feature,PFI_importance,Rank,Pipeline_No,Pipeline_R2,Pipeline_Feature_Count,Pipeline_Selector,Pipeline_Root
9.59111671_pager,0.002549469177912772,45,28,0.22489673,113,SelectFromLasso,LinearRegression
12.16572954_pager,0.002428642313154037,46,28,0.22489673,113,SelectFromLasso,LinearRegression
5.161901963_heterosis,0.0023486342371442535,47,28,0.22489673,113,SelectFromLasso,LinearRegression
16.75219976_pager,0.0023077134980575677,48,28,0.22489673,113,SelectFromLasso,LinearRegression
10.107646907_superadd,0.0022858344127734145,49,28,0.22489673,113,SelectFromLasso,LinearRegression
18.46454879_overdominant,0.002264076790801448,50,28,0.22489673,113,SelectFromLasso,LinearRegression
2.68196801_heterosis,0.002223997681714509,51,28,0.22489673,113,SelectFromLasso,LinearRegression
4.155963236_pager,0.002149524302990662,52,28,0.22489673,113,SelectFromLasso,LinearRegression
4.22294288_pager,0.0020579255103698535,53,28,0.22489673,113,SelectFromLasso,LinearRegression
18.12551672_additive,0.0020229942985165415,54,28,0.22489673,113,SelectFromLasso,LinearRegression
5.13367050_recessive,0.00200587614113529,55,28,0.22489673,113,SelectFromLasso,LinearRegression
16.22325948_dominant,0.0019914882757388896,56,28,0.22489673,113,SelectFromLasso,LinearRegression
13.91851001_additive,0.0019445729639256247,57,28,0.22489673,113,SelectFromLasso,LinearRegression
9.110763947_heterosis,0.0019267324183674039,58,28,0.22489673,113,SelectFromLasso,LinearRegression
15.58821011_pager,0.0018708563854497563,59,28,0.22489673,113,SelectFromLasso,LinearRegression
1.240763559_superadd,0.0018561768363441833,60,28,0.22489673,113,SelectFromLasso,LinearRegression
5.34290480_additive,0.0018436624530387114,61,28,0.22489673,113,SelectFromLasso,LinearRegression
2.121332284_subadd,0.0018354705473576692,62,28,0.22489673,113,SelectFromLasso,LinearRegression
9.65584909_superadd,0.0018206471523506563,63,28,0.22489673,113,SelectFromLasso,LinearRegression
20.35391656_subadd,0.0018131271862689812,64,28,0.22489673,113,SelectFromLasso,LinearRegression
7.55635209_underdominant,0.001773605029601225,65,28,0.22489673,113,SelectFromLasso,LinearRegression
6.118047947_recessive,0.0017456992791107827,66,28,0.22489673,113,SelectFromLasso,LinearRegression
9.96404016_recessive,0.0017072107545488613,67,28,0.22489673,113,SelectFromLasso,LinearRegression
4.145342395_subadd,0.0016027025448295629,68,28,0.22489673,113,SelectFromLasso,LinearRegression
13.110044170_superadd,0.001585381442533057,69,28,0.22489673,113,SelectFromLasso,LinearRegression
7.117418387_superadd,0.0014917351401924916,70,28,0.22489673,113,SelectFromLasso,LinearRegression
12.41257972_superadd,0.0014617097104695153,71,28,0.22489673,113,SelectFromLasso,LinearRegression
1.172289936_additive,0.0014224320781573729,72,28,0.22489673,113,SelectFromLasso,LinearRegression
20.40339215_underdominant,0.0013501398615173776,73,28,0.22489673,113,SelectFromLasso,LinearRegression
12.28916309_subadd,0.0013483850398017894,74,28,0.22489673,113,SelectFromLasso,LinearRegression
4.150513836_pager,0.0013477778508622618,75,28,0.22489673,113,SelectFromLasso,LinearRegression
14.6592191_underdominant,0.001306461870621759,76,28,0.22489673,113,SelectFromLasso,LinearRegression
12.22375958_heterosis,0.0013025277736384545,77,28,0.22489673,113,SelectFromLasso,LinearRegression
6.63324508_recessive,0.001262401083747049,78,28,0.22489673,113,SelectFromLasso,LinearRegression
17.88395402_recessive,0.0012385571771525994,79,28,0.22489673,113,SelectFromLasso,LinearRegression
20.24097679_superadd,0.001201005276361855,80,28,0.22489673,113,SelectFromLasso,LinearRegression
17.64081157_pager,0.001164819627544802,81,28,0.22489673,113,SelectFromLasso,LinearRegression
17.34811354_additive,0.0011108803806627744,82,28,0.22489673,113,SelectFromLasso,LinearRegression
7.88297196_overdominant,0.001015026307678506,83,28,0.22489673,113,SelectFromLasso,LinearRegression
18.83417929_overdominant,0.0009375104228714581,84,28,0.22489673,113,SelectFromLasso,LinearRegression
7.57745946_additive,0.0008078139955554808,85,28,0.22489673,113,SelectFromLasso,LinearRegression
7.84167948_overdominant,0.0007821119918262309,86,28,0.22489673,113,SelectFromLasso,LinearRegression
18.74024930_pager,0.0007435230269836191,87,28,0.22489673,113,SelectFromLasso,LinearRegression
9.73756462_subadd,0.0006702890807390926,88,28,0.22489673,113,SelectFromLasso,LinearRegression
20.37971642_additive,0.000610288675055014,89,28,0.22489673,113,SelectFromLasso,LinearRegression
4.161808120_underdominant,0.0005943382443118483,90,28,0.22489673,113,SelectFromLasso,LinearRegression
13.93448266_pager,0.0005468445901565189,91,28,0.22489673,113,SelectFromLasso,LinearRegression
15.20181120_additive,0.0004785619932967589,92,28,0.22489673,113,SelectFromLasso,LinearRegression
11.25113688_underdominant,0.00047175961921219533,93,28,0.22489673,113,SelectFromLasso,LinearRegression
7.119694562_subadd,0.00040685295432419164,94,28,0.22489673,113,SelectFromLasso,LinearRegression
20.4033053_overdominant,0.0003795180697835554,95,28,0.22489673,113,SelectFromLasso,LinearRegression
2.242785497_additive,0.0003063267875324982,96,28,0.22489673,113,SelectFromLasso,LinearRegression
7.104780432_additive,0.0002800368816797194,97,28,0.22489673,113,SelectFromLasso,LinearRegression
4.180860511_superadd,0.0002747860542512104,98,28,0.22489673,113,SelectFromLasso,LinearRegression
2.225490083_dominant,0.00027320153845560523,99,28,0.22489673,113,SelectFromLasso,LinearRegression
4.128373288_additive,0.00025188596183953746,100,28,0.22489673,113,SelectFromLasso,LinearRegression
2.125213958_subadd,0.00025019560378651383,101,28,0.22489673,113,SelectFromLasso,LinearRegression
4.174112881_superadd,0.0001949868363371543,102,28,0.22489673,113,SelectFromLasso,LinearRegression
4.132311586_additive,0.00019143076600298126,103,28,0.22489673,113,SelectFromLasso,LinearRegression
10.18576251_additive,0.00011931251123337926,104,28,0.22489673,113,SelectFromLasso,LinearRegression
7.56143138_subadd,0.00010589621887927559,105,28,0.22489673,113,SelectFromLasso,LinearRegression
2.68768187_overdominant,5.1072495022970174e-05,106,28,0.22489673,113,SelectFromLasso,LinearRegression
2.112156013_subadd,4.990235027305112e-05,107,28,0.22489673,113,SelectFromLasso,LinearRegression
18.87652179_subadd,3.128134280878658e-05,108,28,0.22489673,113,SelectFromLasso,LinearRegression
2.96023891_superadd,2.1109102640944898e-05,109,28,0.22489673,113,SelectFromLasso,LinearRegression
4.78520069_additive,-0.00014073364293056055,110,28,0.22489673,113,SelectFromLasso,LinearRegression
16.48471638_dominant,-0.0001722114336069136,111,28,0.22489673,113,SelectFromLasso,LinearRegression
5.131906634_additive,-0.0001761306756951353,112,28,0.22489673,113,SelectFromLasso,LinearRegression
6.61896756_underdominant,-0.0004760407565088953,113,28,0.22489673,113,SelectFromLasso,LinearRegression
